metric,iteration,pole,mean,std,n
levenshtein,111,reward_mean,0.711719,0.0,1
levenshtein,112,reward_mean,0.685677,0.0,1
levenshtein,113,reward_mean,0.71772,0.0,1
levenshtein,114,reward_mean,0.668945,0.0,1
levenshtein,115,reward_mean,0.723047,0.0,1
levenshtein,116,reward_mean,0.700937,0.0,1
levenshtein,117,reward_mean,0.679948,0.0,1
levenshtein,118,reward_mean,0.684272,0.0,1
levenshtein,119,reward_mean,0.733984,0.0,1
levenshtein,120,reward_mean,0.690625,0.0,1
levenshtein,121,reward_mean,0.660764,0.0,1
levenshtein,122,reward_mean,0.673214,0.0,1
levenshtein,123,reward_mean,0.721484,0.0,1
levenshtein,124,reward_mean,0.721094,0.0,1
levenshtein,125,reward_mean,0.680859,0.0,1
levenshtein,126,reward_mean,0.683203,0.0,1
levenshtein,127,reward_mean,0.708594,0.0,1
levenshtein,128,reward_mean,0.698828,0.0,1
levenshtein,129,reward_mean,0.679883,0.0,1
levenshtein,130,reward_mean,0.723047,0.0,1
levenshtein,131,reward_mean,0.733984,0.0,1
levenshtein,132,reward_mean,0.7,0.0,1
levenshtein,133,reward_mean,0.721484,0.0,1
levenshtein,134,reward_mean,0.685192,0.0,1
levenshtein,135,reward_mean,0.733984,0.0,1
levenshtein,136,reward_mean,0.686616,0.0,1
levenshtein,137,reward_mean,0.687305,0.0,1
levenshtein,138,reward_mean,0.726953,0.0,1
levenshtein,139,reward_mean,0.675781,0.0,1
levenshtein,140,reward_mean,0.714063,0.0,1
levenshtein,141,reward_mean,0.707422,0.0,1
levenshtein,142,reward_mean,0.701879,0.0,1
levenshtein,143,reward_mean,0.704687,0.0,1
levenshtein,144,reward_mean,0.673437,0.0,1
levenshtein,145,reward_mean,0.688281,0.0,1
levenshtein,146,reward_mean,0.716016,0.0,1
levenshtein,147,reward_mean,0.730634,0.0,1
levenshtein,148,reward_mean,0.707422,0.0,1
levenshtein,149,reward_mean,0.677344,0.0,1
levenshtein,0,kl_to_reference,0.0,0.0,1
levenshtein,1,kl_to_reference,0.005104,0.0,1
levenshtein,2,kl_to_reference,0.009219,0.0,1
levenshtein,3,kl_to_reference,0.020177,0.0,1
levenshtein,4,kl_to_reference,0.02244,0.0,1
levenshtein,5,kl_to_reference,0.032738,0.0,1
levenshtein,6,kl_to_reference,0.042419,0.0,1
levenshtein,7,kl_to_reference,0.034564,0.0,1
levenshtein,8,kl_to_reference,0.042395,0.0,1
levenshtein,9,kl_to_reference,0.042705,0.0,1
levenshtein,10,kl_to_reference,0.04876,0.0,1
levenshtein,11,kl_to_reference,0.042135,0.0,1
levenshtein,12,kl_to_reference,0.048224,0.0,1
levenshtein,13,kl_to_reference,0.047334,0.0,1
levenshtein,14,kl_to_reference,0.060785,0.0,1
levenshtein,15,kl_to_reference,0.048141,0.0,1
levenshtein,16,kl_to_reference,0.044705,0.0,1
levenshtein,17,kl_to_reference,0.048104,0.0,1
levenshtein,18,kl_to_reference,0.049241,0.0,1
levenshtein,19,kl_to_reference,0.052431,0.0,1
levenshtein,20,kl_to_reference,0.04996,0.0,1
levenshtein,21,kl_to_reference,0.054089,0.0,1
levenshtein,22,kl_to_reference,0.059566,0.0,1
levenshtein,23,kl_to_reference,0.050404,0.0,1
levenshtein,24,kl_to_reference,0.052084,0.0,1
levenshtein,25,kl_to_reference,0.058289,0.0,1
levenshtein,26,kl_to_reference,0.05464,0.0,1
levenshtein,27,kl_to_reference,0.061617,0.0,1
levenshtein,28,kl_to_reference,0.05229,0.0,1
levenshtein,29,kl_to_reference,0.056512,0.0,1
levenshtein,30,kl_to_reference,0.062185,0.0,1
levenshtein,31,kl_to_reference,0.053858,0.0,1
levenshtein,32,kl_to_reference,0.052965,0.0,1
levenshtein,33,kl_to_reference,0.052031,0.0,1
levenshtein,34,kl_to_reference,0.059582,0.0,1
levenshtein,35,kl_to_reference,0.063876,0.0,1
levenshtein,36,kl_to_reference,0.059296,0.0,1
levenshtein,37,kl_to_reference,0.060147,0.0,1
levenshtein,38,kl_to_reference,0.060564,0.0,1
levenshtein,39,kl_to_reference,0.052811,0.0,1
levenshtein,40,kl_to_reference,0.051317,0.0,1
levenshtein,41,kl_to_reference,0.05826,0.0,1
levenshtein,42,kl_to_reference,0.04681,0.0,1
levenshtein,43,kl_to_reference,0.05167,0.0,1
levenshtein,44,kl_to_reference,0.06053,0.0,1
levenshtein,45,kl_to_reference,0.057243,0.0,1
levenshtein,46,kl_to_reference,0.048793,0.0,1
levenshtein,47,kl_to_reference,0.054795,0.0,1
levenshtein,48,kl_to_reference,0.050541,0.0,1
levenshtein,49,kl_to_reference,0.051429,0.0,1
levenshtein,50,kl_to_reference,0.056777,0.0,1
levenshtein,51,kl_to_reference,0.055192,0.0,1
levenshtein,52,kl_to_reference,0.059789,0.0,1
levenshtein,53,kl_to_reference,0.05934,0.0,1
levenshtein,54,kl_to_reference,0.064876,0.0,1
levenshtein,55,kl_to_reference,0.061733,0.0,1
levenshtein,56,kl_to_reference,0.063096,0.0,1
levenshtein,57,kl_to_reference,0.054231,0.0,1
levenshtein,58,kl_to_reference,0.052579,0.0,1
levenshtein,59,kl_to_reference,0.057513,0.0,1
levenshtein,60,kl_to_reference,0.055357,0.0,1
levenshtein,61,kl_to_reference,0.056067,0.0,1
levenshtein,62,kl_to_reference,0.060064,0.0,1
levenshtein,63,kl_to_reference,0.056953,0.0,1
levenshtein,64,kl_to_reference,0.050999,0.0,1
levenshtein,65,kl_to_reference,0.063146,0.0,1
levenshtein,66,kl_to_reference,0.060163,0.0,1
levenshtein,67,kl_to_reference,0.059718,0.0,1
levenshtein,68,kl_to_reference,0.053379,0.0,1
levenshtein,69,kl_to_reference,0.05837,0.0,1
levenshtein,70,kl_to_reference,0.062263,0.0,1
levenshtein,71,kl_to_reference,0.056468,0.0,1
levenshtein,72,kl_to_reference,0.061309,0.0,1
levenshtein,73,kl_to_reference,0.056171,0.0,1
levenshtein,74,kl_to_reference,0.052461,0.0,1
levenshtein,75,kl_to_reference,0.069885,0.0,1
levenshtein,76,kl_to_reference,0.06769,0.0,1
levenshtein,77,kl_to_reference,0.064321,0.0,1
levenshtein,78,kl_to_reference,0.078924,0.0,1
levenshtein,79,kl_to_reference,0.066307,0.0,1
levenshtein,80,kl_to_reference,0.065573,0.0,1
levenshtein,81,kl_to_reference,0.063125,0.0,1
levenshtein,82,kl_to_reference,0.068295,0.0,1
levenshtein,83,kl_to_reference,0.062464,0.0,1
levenshtein,84,kl_to_reference,0.061142,0.0,1
levenshtein,85,kl_to_reference,0.061018,0.0,1
levenshtein,86,kl_to_reference,0.07802,0.0,1
levenshtein,87,kl_to_reference,0.078004,0.0,1
levenshtein,88,kl_to_reference,0.067086,0.0,1
levenshtein,89,kl_to_reference,0.061563,0.0,1
levenshtein,90,kl_to_reference,0.063246,0.0,1
levenshtein,91,kl_to_reference,0.068692,0.0,1
levenshtein,92,kl_to_reference,0.062341,0.0,1
levenshtein,93,kl_to_reference,0.073952,0.0,1
levenshtein,94,kl_to_reference,0.076714,0.0,1
levenshtein,95,kl_to_reference,0.065232,0.0,1
levenshtein,96,kl_to_reference,0.072837,0.0,1
levenshtein,97,kl_to_reference,0.064323,0.0,1
levenshtein,98,kl_to_reference,0.062152,0.0,1
levenshtein,99,kl_to_reference,0.067768,0.0,1
levenshtein,100,kl_to_reference,0.071363,0.0,1
levenshtein,101,kl_to_reference,0.071353,0.0,1
levenshtein,102,kl_to_reference,0.067267,0.0,1
levenshtein,103,kl_to_reference,0.071884,0.0,1
levenshtein,104,kl_to_reference,0.069591,0.0,1
levenshtein,105,kl_to_reference,0.06772,0.0,1
levenshtein,106,kl_to_reference,0.060233,0.0,1
levenshtein,107,kl_to_reference,0.055203,0.0,1
levenshtein,108,kl_to_reference,0.071505,0.0,1
levenshtein,109,kl_to_reference,0.064078,0.0,1
levenshtein,110,kl_to_reference,0.070758,0.0,1
levenshtein,111,kl_to_reference,0.068074,0.0,1
levenshtein,112,kl_to_reference,0.068018,0.0,1
levenshtein,113,kl_to_reference,0.063835,0.0,1
levenshtein,114,kl_to_reference,0.061329,0.0,1
levenshtein,115,kl_to_reference,0.067364,0.0,1
levenshtein,116,kl_to_reference,0.066063,0.0,1
levenshtein,117,kl_to_reference,0.063112,0.0,1
levenshtein,118,kl_to_reference,0.06702,0.0,1
levenshtein,119,kl_to_reference,0.061813,0.0,1
levenshtein,120,kl_to_reference,0.071585,0.0,1
levenshtein,121,kl_to_reference,0.073733,0.0,1
levenshtein,122,kl_to_reference,0.072423,0.0,1
levenshtein,123,kl_to_reference,0.066885,0.0,1
levenshtein,124,kl_to_reference,0.07319,0.0,1
levenshtein,125,kl_to_reference,0.071269,0.0,1
levenshtein,126,kl_to_reference,0.076636,0.0,1
levenshtein,127,kl_to_reference,0.075551,0.0,1
levenshtein,128,kl_to_reference,0.073503,0.0,1
levenshtein,129,kl_to_reference,0.071952,0.0,1
levenshtein,130,kl_to_reference,0.068627,0.0,1
levenshtein,131,kl_to_reference,0.077786,0.0,1
levenshtein,132,kl_to_reference,0.08737,0.0,1
levenshtein,133,kl_to_reference,0.071658,0.0,1
levenshtein,134,kl_to_reference,0.086561,0.0,1
levenshtein,135,kl_to_reference,0.074858,0.0,1
levenshtein,136,kl_to_reference,0.076192,0.0,1
levenshtein,137,kl_to_reference,0.075247,0.0,1
levenshtein,138,kl_to_reference,0.073262,0.0,1
levenshtein,139,kl_to_reference,0.080507,0.0,1
levenshtein,140,kl_to_reference,0.073122,0.0,1
levenshtein,141,kl_to_reference,0.067822,0.0,1
levenshtein,142,kl_to_reference,0.069779,0.0,1
levenshtein,143,kl_to_reference,0.077233,0.0,1
levenshtein,144,kl_to_reference,0.075036,0.0,1
levenshtein,145,kl_to_reference,0.084965,0.0,1
levenshtein,146,kl_to_reference,0.076891,0.0,1
levenshtein,147,kl_to_reference,0.077356,0.0,1
levenshtein,148,kl_to_reference,0.064445,0.0,1
levenshtein,149,kl_to_reference,0.070155,0.0,1
levenshtein,0,entropy,0.580768,0.0,1
levenshtein,1,entropy,0.584879,0.0,1
levenshtein,2,entropy,0.625477,0.0,1
levenshtein,3,entropy,0.622228,0.0,1
levenshtein,4,entropy,0.608692,0.0,1
levenshtein,5,entropy,0.661988,0.0,1
levenshtein,6,entropy,0.679254,0.0,1
levenshtein,7,entropy,0.632534,0.0,1
levenshtein,8,entropy,0.656808,0.0,1
levenshtein,9,entropy,0.649822,0.0,1
levenshtein,10,entropy,0.614502,0.0,1
levenshtein,11,entropy,0.616178,0.0,1
levenshtein,12,entropy,0.611258,0.0,1
levenshtein,13,entropy,0.648391,0.0,1
levenshtein,14,entropy,0.661727,0.0,1
levenshtein,15,entropy,0.606671,0.0,1
levenshtein,16,entropy,0.637288,0.0,1
levenshtein,17,entropy,0.618119,0.0,1
levenshtein,18,entropy,0.623141,0.0,1
levenshtein,19,entropy,0.646842,0.0,1
levenshtein,20,entropy,0.592935,0.0,1
levenshtein,21,entropy,0.616475,0.0,1
levenshtein,22,entropy,0.628753,0.0,1
levenshtein,23,entropy,0.622519,0.0,1
levenshtein,24,entropy,0.625686,0.0,1
levenshtein,25,entropy,0.635812,0.0,1
levenshtein,26,entropy,0.60578,0.0,1
levenshtein,27,entropy,0.628054,0.0,1
levenshtein,28,entropy,0.622236,0.0,1
levenshtein,29,entropy,0.610853,0.0,1
levenshtein,30,entropy,0.627465,0.0,1
levenshtein,31,entropy,0.594407,0.0,1
levenshtein,32,entropy,0.578277,0.0,1
levenshtein,33,entropy,0.622801,0.0,1
levenshtein,34,entropy,0.610798,0.0,1
levenshtein,35,entropy,0.616932,0.0,1
levenshtein,36,entropy,0.634756,0.0,1
levenshtein,37,entropy,0.64299,0.0,1
levenshtein,38,entropy,0.6058,0.0,1
levenshtein,39,entropy,0.631422,0.0,1
levenshtein,40,entropy,0.617721,0.0,1
levenshtein,41,entropy,0.621186,0.0,1
levenshtein,42,entropy,0.633309,0.0,1
levenshtein,43,entropy,0.63311,0.0,1
levenshtein,44,entropy,0.62476,0.0,1
levenshtein,45,entropy,0.662696,0.0,1
levenshtein,46,entropy,0.633832,0.0,1
levenshtein,47,entropy,0.684522,0.0,1
levenshtein,48,entropy,0.626069,0.0,1
levenshtein,49,entropy,0.625154,0.0,1
levenshtein,50,entropy,0.636575,0.0,1
levenshtein,51,entropy,0.642477,0.0,1
levenshtein,52,entropy,0.626169,0.0,1
levenshtein,53,entropy,0.637424,0.0,1
levenshtein,54,entropy,0.630225,0.0,1
levenshtein,55,entropy,0.624609,0.0,1
levenshtein,56,entropy,0.66523,0.0,1
levenshtein,57,entropy,0.641682,0.0,1
levenshtein,58,entropy,0.641624,0.0,1
levenshtein,59,entropy,0.63718,0.0,1
levenshtein,60,entropy,0.642704,0.0,1
levenshtein,61,entropy,0.627277,0.0,1
levenshtein,62,entropy,0.616483,0.0,1
levenshtein,63,entropy,0.619396,0.0,1
levenshtein,64,entropy,0.644541,0.0,1
levenshtein,65,entropy,0.640986,0.0,1
levenshtein,66,entropy,0.609554,0.0,1
levenshtein,67,entropy,0.633936,0.0,1
levenshtein,68,entropy,0.637275,0.0,1
levenshtein,69,entropy,0.638629,0.0,1
levenshtein,70,entropy,0.657706,0.0,1
levenshtein,71,entropy,0.655576,0.0,1
levenshtein,72,entropy,0.62822,0.0,1
levenshtein,73,entropy,0.639332,0.0,1
levenshtein,74,entropy,0.624325,0.0,1
levenshtein,75,entropy,0.646254,0.0,1
levenshtein,76,entropy,0.650937,0.0,1
levenshtein,77,entropy,0.635066,0.0,1
levenshtein,78,entropy,0.631455,0.0,1
levenshtein,79,entropy,0.608928,0.0,1
levenshtein,80,entropy,0.619322,0.0,1
levenshtein,81,entropy,0.607776,0.0,1
levenshtein,82,entropy,0.62953,0.0,1
levenshtein,83,entropy,0.554549,0.0,1
levenshtein,84,entropy,0.650953,0.0,1
levenshtein,85,entropy,0.660626,0.0,1
levenshtein,86,entropy,0.655588,0.0,1
levenshtein,87,entropy,0.644571,0.0,1
levenshtein,88,entropy,0.602456,0.0,1
levenshtein,89,entropy,0.628614,0.0,1
levenshtein,90,entropy,0.643485,0.0,1
levenshtein,91,entropy,0.64997,0.0,1
levenshtein,92,entropy,0.616241,0.0,1
levenshtein,93,entropy,0.633286,0.0,1
levenshtein,94,entropy,0.629167,0.0,1
levenshtein,95,entropy,0.645322,0.0,1
levenshtein,96,entropy,0.606933,0.0,1
levenshtein,97,entropy,0.626636,0.0,1
levenshtein,98,entropy,0.578621,0.0,1
levenshtein,99,entropy,0.625535,0.0,1
levenshtein,100,entropy,0.606771,0.0,1
levenshtein,101,entropy,0.62261,0.0,1
levenshtein,102,entropy,0.651555,0.0,1
levenshtein,103,entropy,0.652323,0.0,1
levenshtein,104,entropy,0.631802,0.0,1
levenshtein,105,entropy,0.647043,0.0,1
levenshtein,106,entropy,0.619437,0.0,1
levenshtein,107,entropy,0.614562,0.0,1
levenshtein,108,entropy,0.593267,0.0,1
levenshtein,109,entropy,0.634047,0.0,1
levenshtein,110,entropy,0.591393,0.0,1
levenshtein,111,entropy,0.618995,0.0,1
levenshtein,112,entropy,0.647038,0.0,1
levenshtein,113,entropy,0.60673,0.0,1
levenshtein,114,entropy,0.648003,0.0,1
levenshtein,115,entropy,0.595771,0.0,1
levenshtein,116,entropy,0.629059,0.0,1
levenshtein,117,entropy,0.617436,0.0,1
levenshtein,118,entropy,0.641707,0.0,1
levenshtein,119,entropy,0.585115,0.0,1
levenshtein,120,entropy,0.613804,0.0,1
levenshtein,121,entropy,0.646243,0.0,1
levenshtein,122,entropy,0.667207,0.0,1
levenshtein,123,entropy,0.594928,0.0,1
levenshtein,124,entropy,0.636591,0.0,1
levenshtein,125,entropy,0.624953,0.0,1
levenshtein,126,entropy,0.651419,0.0,1
levenshtein,127,entropy,0.636284,0.0,1
levenshtein,128,entropy,0.61306,0.0,1
levenshtein,129,entropy,0.640239,0.0,1
levenshtein,130,entropy,0.602587,0.0,1
levenshtein,131,entropy,0.621788,0.0,1
levenshtein,132,entropy,0.651138,0.0,1
levenshtein,133,entropy,0.61491,0.0,1
levenshtein,134,entropy,0.651177,0.0,1
levenshtein,135,entropy,0.640226,0.0,1
levenshtein,136,entropy,0.619933,0.0,1
levenshtein,137,entropy,0.643432,0.0,1
levenshtein,138,entropy,0.64314,0.0,1
levenshtein,139,entropy,0.682037,0.0,1
levenshtein,140,entropy,0.629524,0.0,1
levenshtein,141,entropy,0.620052,0.0,1
levenshtein,142,entropy,0.638655,0.0,1
levenshtein,143,entropy,0.646888,0.0,1
levenshtein,144,entropy,0.64881,0.0,1
levenshtein,145,entropy,0.648995,0.0,1
levenshtein,146,entropy,0.638851,0.0,1
levenshtein,147,entropy,0.651392,0.0,1
levenshtein,148,entropy,0.632564,0.0,1
levenshtein,149,entropy,0.646721,0.0,1
