metric,iteration,pole,mean,std,n
levenshtein,40,kl_to_reference,0.028617,0.0,1
levenshtein,41,kl_to_reference,0.027517,0.0,1
levenshtein,42,kl_to_reference,0.023144,0.0,1
levenshtein,43,kl_to_reference,0.023528,0.0,1
levenshtein,44,kl_to_reference,0.024776,0.0,1
levenshtein,45,kl_to_reference,0.025786,0.0,1
levenshtein,46,kl_to_reference,0.032225,0.0,1
levenshtein,47,kl_to_reference,0.02573,0.0,1
levenshtein,48,kl_to_reference,0.023719,0.0,1
levenshtein,49,kl_to_reference,0.029398,0.0,1
levenshtein,50,kl_to_reference,0.02421,0.0,1
levenshtein,51,kl_to_reference,0.02811,0.0,1
levenshtein,52,kl_to_reference,0.021015,0.0,1
levenshtein,53,kl_to_reference,0.029118,0.0,1
levenshtein,54,kl_to_reference,0.029973,0.0,1
levenshtein,55,kl_to_reference,0.025115,0.0,1
levenshtein,56,kl_to_reference,0.029391,0.0,1
levenshtein,57,kl_to_reference,0.029686,0.0,1
levenshtein,58,kl_to_reference,0.033812,0.0,1
levenshtein,59,kl_to_reference,0.028396,0.0,1
levenshtein,60,kl_to_reference,0.025098,0.0,1
levenshtein,61,kl_to_reference,0.026139,0.0,1
levenshtein,62,kl_to_reference,0.023313,0.0,1
levenshtein,63,kl_to_reference,0.027535,0.0,1
levenshtein,64,kl_to_reference,0.024925,0.0,1
levenshtein,65,kl_to_reference,0.022282,0.0,1
levenshtein,66,kl_to_reference,0.026305,0.0,1
levenshtein,67,kl_to_reference,0.030712,0.0,1
levenshtein,68,kl_to_reference,0.030042,0.0,1
levenshtein,69,kl_to_reference,0.02817,0.0,1
levenshtein,70,kl_to_reference,0.023277,0.0,1
levenshtein,71,kl_to_reference,0.026958,0.0,1
levenshtein,72,kl_to_reference,0.029868,0.0,1
levenshtein,73,kl_to_reference,0.024851,0.0,1
levenshtein,74,kl_to_reference,0.021812,0.0,1
levenshtein,75,kl_to_reference,0.02443,0.0,1
levenshtein,76,kl_to_reference,0.023546,0.0,1
levenshtein,77,kl_to_reference,0.027444,0.0,1
levenshtein,78,kl_to_reference,0.027018,0.0,1
levenshtein,79,kl_to_reference,0.029489,0.0,1
levenshtein,80,kl_to_reference,0.022295,0.0,1
levenshtein,81,kl_to_reference,0.026021,0.0,1
levenshtein,82,kl_to_reference,0.02632,0.0,1
levenshtein,83,kl_to_reference,0.025143,0.0,1
levenshtein,84,kl_to_reference,0.025631,0.0,1
levenshtein,85,kl_to_reference,0.024306,0.0,1
levenshtein,86,kl_to_reference,0.022611,0.0,1
levenshtein,87,kl_to_reference,0.027509,0.0,1
levenshtein,88,kl_to_reference,0.027622,0.0,1
levenshtein,89,kl_to_reference,0.022971,0.0,1
levenshtein,90,kl_to_reference,0.025851,0.0,1
levenshtein,91,kl_to_reference,0.026313,0.0,1
levenshtein,92,kl_to_reference,0.022951,0.0,1
levenshtein,93,kl_to_reference,0.02755,0.0,1
levenshtein,94,kl_to_reference,0.023931,0.0,1
levenshtein,95,kl_to_reference,0.027143,0.0,1
levenshtein,96,kl_to_reference,0.025926,0.0,1
levenshtein,97,kl_to_reference,0.027632,0.0,1
levenshtein,98,kl_to_reference,0.029495,0.0,1
levenshtein,99,kl_to_reference,0.02566,0.0,1
levenshtein,100,kl_to_reference,0.026843,0.0,1
levenshtein,101,kl_to_reference,0.029058,0.0,1
levenshtein,102,kl_to_reference,0.024305,0.0,1
levenshtein,103,kl_to_reference,0.027561,0.0,1
levenshtein,104,kl_to_reference,0.026656,0.0,1
levenshtein,105,kl_to_reference,0.02728,0.0,1
levenshtein,106,kl_to_reference,0.028835,0.0,1
levenshtein,107,kl_to_reference,0.027643,0.0,1
levenshtein,108,kl_to_reference,0.022162,0.0,1
levenshtein,109,kl_to_reference,0.030968,0.0,1
levenshtein,110,kl_to_reference,0.028042,0.0,1
levenshtein,111,kl_to_reference,0.029327,0.0,1
levenshtein,112,kl_to_reference,0.028219,0.0,1
levenshtein,113,kl_to_reference,0.02745,0.0,1
levenshtein,114,kl_to_reference,0.027976,0.0,1
levenshtein,115,kl_to_reference,0.032376,0.0,1
levenshtein,116,kl_to_reference,0.026606,0.0,1
levenshtein,117,kl_to_reference,0.030005,0.0,1
levenshtein,118,kl_to_reference,0.026515,0.0,1
levenshtein,119,kl_to_reference,0.022967,0.0,1
levenshtein,120,kl_to_reference,0.026238,0.0,1
levenshtein,121,kl_to_reference,0.025087,0.0,1
levenshtein,122,kl_to_reference,0.024208,0.0,1
levenshtein,123,kl_to_reference,0.025915,0.0,1
levenshtein,124,kl_to_reference,0.029025,0.0,1
levenshtein,125,kl_to_reference,0.027141,0.0,1
levenshtein,126,kl_to_reference,0.031521,0.0,1
levenshtein,127,kl_to_reference,0.030168,0.0,1
levenshtein,128,kl_to_reference,0.024385,0.0,1
levenshtein,129,kl_to_reference,0.027982,0.0,1
levenshtein,130,kl_to_reference,0.028997,0.0,1
levenshtein,131,kl_to_reference,0.020556,0.0,1
levenshtein,132,kl_to_reference,0.026818,0.0,1
levenshtein,133,kl_to_reference,0.02301,0.0,1
levenshtein,134,kl_to_reference,0.032648,0.0,1
levenshtein,135,kl_to_reference,0.029721,0.0,1
levenshtein,136,kl_to_reference,0.027651,0.0,1
levenshtein,137,kl_to_reference,0.028402,0.0,1
levenshtein,138,kl_to_reference,0.031129,0.0,1
levenshtein,139,kl_to_reference,0.028427,0.0,1
levenshtein,140,kl_to_reference,0.028025,0.0,1
levenshtein,141,kl_to_reference,0.029071,0.0,1
levenshtein,142,kl_to_reference,0.025745,0.0,1
levenshtein,143,kl_to_reference,0.026882,0.0,1
levenshtein,144,kl_to_reference,0.033099,0.0,1
levenshtein,145,kl_to_reference,0.027933,0.0,1
levenshtein,146,kl_to_reference,0.029605,0.0,1
levenshtein,147,kl_to_reference,0.030119,0.0,1
levenshtein,148,kl_to_reference,0.026251,0.0,1
levenshtein,149,kl_to_reference,0.025951,0.0,1
levenshtein,0,entropy,0.580768,0.0,1
levenshtein,1,entropy,0.584744,0.0,1
levenshtein,2,entropy,0.621616,0.0,1
levenshtein,3,entropy,0.62289,0.0,1
levenshtein,4,entropy,0.616718,0.0,1
levenshtein,5,entropy,0.638623,0.0,1
levenshtein,6,entropy,0.644655,0.0,1
levenshtein,7,entropy,0.633412,0.0,1
levenshtein,8,entropy,0.622105,0.0,1
levenshtein,9,entropy,0.628891,0.0,1
levenshtein,10,entropy,0.618115,0.0,1
levenshtein,11,entropy,0.628265,0.0,1
levenshtein,12,entropy,0.617415,0.0,1
levenshtein,13,entropy,0.624639,0.0,1
levenshtein,14,entropy,0.637273,0.0,1
levenshtein,15,entropy,0.590225,0.0,1
levenshtein,16,entropy,0.636682,0.0,1
levenshtein,17,entropy,0.618488,0.0,1
levenshtein,18,entropy,0.604846,0.0,1
levenshtein,19,entropy,0.584622,0.0,1
levenshtein,20,entropy,0.583637,0.0,1
levenshtein,21,entropy,0.6002,0.0,1
levenshtein,22,entropy,0.623175,0.0,1
levenshtein,23,entropy,0.599522,0.0,1
levenshtein,24,entropy,0.629565,0.0,1
levenshtein,25,entropy,0.650345,0.0,1
levenshtein,26,entropy,0.605422,0.0,1
levenshtein,27,entropy,0.617144,0.0,1
levenshtein,28,entropy,0.604442,0.0,1
levenshtein,29,entropy,0.629145,0.0,1
levenshtein,30,entropy,0.627166,0.0,1
levenshtein,31,entropy,0.612941,0.0,1
levenshtein,32,entropy,0.589566,0.0,1
levenshtein,33,entropy,0.624553,0.0,1
levenshtein,34,entropy,0.618972,0.0,1
levenshtein,35,entropy,0.595738,0.0,1
levenshtein,36,entropy,0.637703,0.0,1
levenshtein,37,entropy,0.619399,0.0,1
levenshtein,38,entropy,0.60051,0.0,1
levenshtein,39,entropy,0.626067,0.0,1
levenshtein,40,entropy,0.632573,0.0,1
levenshtein,41,entropy,0.613856,0.0,1
levenshtein,42,entropy,0.602302,0.0,1
levenshtein,43,entropy,0.634242,0.0,1
levenshtein,44,entropy,0.620912,0.0,1
levenshtein,45,entropy,0.60722,0.0,1
levenshtein,46,entropy,0.643938,0.0,1
levenshtein,47,entropy,0.618679,0.0,1
levenshtein,48,entropy,0.608796,0.0,1
levenshtein,49,entropy,0.629691,0.0,1
levenshtein,50,entropy,0.605235,0.0,1
levenshtein,51,entropy,0.629139,0.0,1
levenshtein,52,entropy,0.609528,0.0,1
levenshtein,53,entropy,0.644326,0.0,1
levenshtein,54,entropy,0.597197,0.0,1
levenshtein,55,entropy,0.615974,0.0,1
levenshtein,56,entropy,0.623873,0.0,1
levenshtein,57,entropy,0.623651,0.0,1
levenshtein,58,entropy,0.64569,0.0,1
levenshtein,59,entropy,0.640109,0.0,1
levenshtein,60,entropy,0.615537,0.0,1
levenshtein,61,entropy,0.617756,0.0,1
levenshtein,62,entropy,0.583533,0.0,1
levenshtein,63,entropy,0.616893,0.0,1
levenshtein,64,entropy,0.619987,0.0,1
levenshtein,65,entropy,0.603401,0.0,1
levenshtein,66,entropy,0.583325,0.0,1
levenshtein,67,entropy,0.59622,0.0,1
levenshtein,68,entropy,0.607912,0.0,1
levenshtein,69,entropy,0.634585,0.0,1
levenshtein,70,entropy,0.616453,0.0,1
levenshtein,71,entropy,0.630665,0.0,1
levenshtein,72,entropy,0.612497,0.0,1
levenshtein,73,entropy,0.622148,0.0,1
levenshtein,74,entropy,0.629484,0.0,1
levenshtein,75,entropy,0.605589,0.0,1
levenshtein,76,entropy,0.621539,0.0,1
levenshtein,77,entropy,0.620916,0.0,1
levenshtein,78,entropy,0.583406,0.0,1
levenshtein,79,entropy,0.60501,0.0,1
levenshtein,80,entropy,0.601534,0.0,1
levenshtein,81,entropy,0.630875,0.0,1
levenshtein,82,entropy,0.626245,0.0,1
levenshtein,83,entropy,0.582986,0.0,1
levenshtein,84,entropy,0.604279,0.0,1
levenshtein,85,entropy,0.602966,0.0,1
levenshtein,86,entropy,0.62464,0.0,1
levenshtein,87,entropy,0.644207,0.0,1
levenshtein,88,entropy,0.635976,0.0,1
levenshtein,89,entropy,0.613381,0.0,1
levenshtein,90,entropy,0.63119,0.0,1
levenshtein,91,entropy,0.63754,0.0,1
levenshtein,92,entropy,0.610452,0.0,1
levenshtein,93,entropy,0.608472,0.0,1
levenshtein,94,entropy,0.606931,0.0,1
levenshtein,95,entropy,0.618264,0.0,1
levenshtein,96,entropy,0.603867,0.0,1
levenshtein,97,entropy,0.627775,0.0,1
levenshtein,98,entropy,0.611904,0.0,1
levenshtein,99,entropy,0.614116,0.0,1
levenshtein,100,entropy,0.589615,0.0,1
levenshtein,101,entropy,0.603211,0.0,1
levenshtein,102,entropy,0.609907,0.0,1
levenshtein,103,entropy,0.62699,0.0,1
levenshtein,104,entropy,0.609663,0.0,1
levenshtein,105,entropy,0.621911,0.0,1
levenshtein,106,entropy,0.611916,0.0,1
levenshtein,107,entropy,0.631394,0.0,1
levenshtein,108,entropy,0.616019,0.0,1
levenshtein,109,entropy,0.617795,0.0,1
levenshtein,110,entropy,0.615032,0.0,1
levenshtein,111,entropy,0.603349,0.0,1
levenshtein,112,entropy,0.61662,0.0,1
levenshtein,113,entropy,0.632252,0.0,1
levenshtein,114,entropy,0.624991,0.0,1
levenshtein,115,entropy,0.620733,0.0,1
levenshtein,116,entropy,0.612054,0.0,1
levenshtein,117,entropy,0.617218,0.0,1
levenshtein,118,entropy,0.62174,0.0,1
levenshtein,119,entropy,0.587207,0.0,1
levenshtein,120,entropy,0.611088,0.0,1
levenshtein,121,entropy,0.615438,0.0,1
levenshtein,122,entropy,0.628884,0.0,1
levenshtein,123,entropy,0.578801,0.0,1
levenshtein,124,entropy,0.618311,0.0,1
levenshtein,125,entropy,0.615737,0.0,1
levenshtein,126,entropy,0.625459,0.0,1
levenshtein,127,entropy,0.591999,0.0,1
levenshtein,128,entropy,0.624474,0.0,1
levenshtein,129,entropy,0.618181,0.0,1
levenshtein,130,entropy,0.632432,0.0,1
levenshtein,131,entropy,0.612102,0.0,1
levenshtein,132,entropy,0.621428,0.0,1
levenshtein,133,entropy,0.615871,0.0,1
levenshtein,134,entropy,0.644417,0.0,1
levenshtein,135,entropy,0.642811,0.0,1
levenshtein,136,entropy,0.614799,0.0,1
levenshtein,137,entropy,0.604759,0.0,1
levenshtein,138,entropy,0.63019,0.0,1
levenshtein,139,entropy,0.640926,0.0,1
levenshtein,140,entropy,0.603603,0.0,1
levenshtein,141,entropy,0.613105,0.0,1
levenshtein,142,entropy,0.626273,0.0,1
levenshtein,143,entropy,0.61294,0.0,1
levenshtein,144,entropy,0.633185,0.0,1
levenshtein,145,entropy,0.620476,0.0,1
levenshtein,146,entropy,0.605537,0.0,1
levenshtein,147,entropy,0.61792,0.0,1
levenshtein,148,entropy,0.656491,0.0,1
levenshtein,149,entropy,0.589569,0.0,1
